source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error
66729811662083712,56.86968481888614,24.27212614951172,-0.5915003061345242,1.0929922,-0.6896778952734557,0.9608828476784947,20.465008,0.95475006,,
66729811662253312,56.87361959137252,24.272901107698644,,,,,20.88459,1.5775051,,
66729811664290944,56.88302812179935,24.278401710639937,,,,,20.660406,1.955637,,
66729846024030976,56.85249037761445,24.277978014529793,0.15606215347234395,0.16920015,-1.2021156935535995,-3.0007644415747787,17.943598,1.0531902,,
66729880383767168,56.87281395748792,24.288130246334337,7.230057778664303,0.048574015,18.551020432929977,-46.92179879334844,6.815936,0.10141754,,
66729910445690368,56.90055532985626,24.26734439650616,0.2293196994353737,0.25666392,1.2064034147095795,-1.4000406377822068,18.594933,0.8971424,,
66729914741711488,56.909180942606824,24.258016338768762,-1.9303360663790732,1.2632633,-1.0988199456267633,-1.2541623396734694,20.594896,1.5769672,,
66729914743505920,56.90381808137932,24.26770432741537,3.5347521585788226,0.07780918,25.912814446742672,-32.90547381620501,16.755129,2.382164,,
66729983462981760,56.90436708436107,24.27734215246933,0.705414408660368,0.10502283,-0.30563435005875156,-1.6188271400197165,17.288372,1.2898674,,
66730185325197312,56.884984618715784,24.27942823332172,0.29379020293744956,0.15620305,-0.7223708525147126,-2.288537499128194,17.93133,1.1649971,,
66730189619197824,56.882164016595624,24.290730948894733,0.15103040951167568,0.19447881,1.3482302093924015,-3.9286486192816494,17.913034,1.1754265,,
66730189621410816,56.89130715340528,24.29164759377444,0.06983752335141505,0.10457018,2.123272556913788,-0.19499928217751264,17.295115,0.9906635,,
66730219683346688,56.89384208441214,24.291057475779496,0.0019693606129461555,0.28386787,0.055801791886053165,0.20032216478686674,18.925003,1.4435711,,
66730223981148416,56.89933545888081,24.29174283213299,0.24936414345275773,0.041081563,-0.3676923929289742,-2.48973009612388,15.4951315,1.3621416,,
66730258339197824,56.87257353330916,24.295448358102753,,,,,20.993969,2.1386738,,
66730258340887808,56.88172675392264,24.296109991907993,1.0920203882420065,0.041387614,-3.209147967850922,-2.9592829966020333,15.496365,1.1780434,,
66730292698837632,56.88517887118043,24.303314248070464,,,,,20.919315,0.4207363,,
66730498857081216,56.83294066410196,24.28136130332214,1.0450291146534465,0.92532504,3.1268142570267887,-4.324013579955281,20.251507,2.2337456,,
66730498857267200,56.8336039746557,24.275215096666834,2.811461139207719,1.4507251,0.10118729983202501,0.5650035503869603,20.741766,0.7009411,,
66730528921926784,56.809975211573324,24.27086707229424,0.16013868378268276,0.22150773,2.3726237109622623,0.2909854118249855,17.990622,1.126257,,
66730528921927168,56.804774930232895,24.272607443298487,2.075549354659554,0.40214884,25.118046807384303,-14.585949510116393,18.984632,1.4385262,,
66730528921929728,56.81203290489619,24.2813173065038,0.0276021425818826,1.0370586,6.491220880954964,-5.554696580438482,20.137745,2.1813068,,
66730567576329344,56.82468618801342,24.291257513014887,4.799223578626379,0.5119008,0.13964119665093122,-53.11207422548772,19.383633,3.0728226,,
66730567576745216,56.812372062508274,24.284682798422118,,,,,21.282125,1.5211449,,
66730597641409536,56.84799010618098,24.291694966259058,0.06631153263885062,0.2104316,1.4728626405008518,-6.540151554361491,18.390554,1.2309284,,
66730601936067072,56.84287803292823,24.283136549118414,7.487082766346878,0.209557,20.717703183233446,-47.496610620059016,18.383253,3.573637,,
66730601938274560,56.837399587356174,24.28982853890753,1.353308920685028,0.06896894,14.896725456625681,-9.877297252219382,15.99642,1.4820681,,
66730601938274816,56.84271132705409,24.284198537108786,1.7134206149526814,0.08986869,-7.038861372741869,9.668942345789304,16.97476,1.9588604,,
66730705015272704,56.849025488125264,24.309627786206477,2.614033812969634,0.49913973,-1.8946410697957505,-3.160668190411813,19.517803,2.4169674,,
66730739375187968,56.79701293509103,24.29255292973563,-0.742863169234754,0.96316206,-0.8791158084501889,-1.0713153723236735,20.32216,0.829607,,
66730739375249664,56.80277595709238,24.281315339686703,1.787311145809125,1.3799281,-2.8646197196622154,-5.103191132767068,20.418333,1.1706696,,
66730769440102272,56.80509549751227,24.299181371517815,-0.9537435907914029,0.8943865,-4.507569513944387,1.5570050102801185,19.970335,2.03121,,
66730808094914816,56.782470689387054,24.298995135144512,,,,,20.783733,1.3683529,,
66730842456443008,56.80633455269457,24.306793665504443,0.8548477947739861,0.14446838,1.5182123475045057,-3.6235304628045975,17.564032,1.6171227,,
66730876813971328,56.826189843457875,24.30107200301466,2.020796265278075,0.90230364,-2.503672920725693,-1.701082033660618,20.188175,1.6250973,,
66730945533869184,56.80150408495925,24.31882020612417,0.5207551756921064,1.9995625,0.09994475613401477,-3.392020187711577,20.65825,1.6531487,,
66730979893607296,56.820639074691165,24.318945763005175,-0.09654241252583566,1.5124848,3.5928713709916016,-1.4450637317464503,20.606907,0.8008671,,
66731014252915072,56.87014878427861,24.311806995628867,-0.0479534179756039,0.61314243,-4.609827792425797,-4.024421271013925,20.023912,2.0830193,,
66731014255132160,56.86738596303294,24.30087623798296,0.362267757421457,0.054641724,1.5108723228644065,-1.0718134069034806,16.104868,1.0259857,,
66731048612650368,56.879957250674494,24.313118827200128,0.001157612088322272,0.28238696,-0.35036379959390296,-2.1335213021672366,18.9227,1.297842,,
66731048614314496,56.868196578066424,24.31637232186414,,,,,20.91058,1.5496616,,
66731048614867328,56.8812689772839,24.313308494714406,1.4105141943674804,0.038487718,-0.8595168315059734,9.30364892183724,15.369896,1.5777788,,
66731048614867456,56.88162683825006,24.312911475009287,1.4019903525658721,0.06722846,-0.7775188120973098,9.246546198861147,16.247831,,,
66731078677752320,56.857629743314604,24.316921440807782,0.58118656025942,0.28516588,0.0722016891039437,-1.1973340244720947,18.785276,1.2508945,,
66731082974607488,56.85605295295132,24.31877294249901,0.38198048177200083,0.03990219,1.5318522214175194,-0.48347604855220555,15.3423,1.1766768,,
66731216115778176,56.8722000639156,24.331355313598674,1.6335276254828048,0.1882676,-7.879355209466409,-3.7209682865135525,18.309044,2.2810478,,
66731319195924480,56.850666184891814,24.335122671644502,-0.18194061955465465,0.40631735,-0.5286238183507144,-0.05878140438286264,19.171364,1.3463402,,
66731323490739456,56.8535911749218,24.328816838470953,0.12170153615774307,1.1799208,-1.4515979239472976,5.596518553667551,20.230415,1.8632221,,
66731323492773632,56.85239140929145,24.33092299958162,1.6801045983367007,0.053436987,6.840778129118889,3.5606296753842157,15.822965,1.404252,,
66731353555663616,56.838398045694774,24.33797674920001,0.001066818854221177,0.18941842,3.1765411791090785,-2.8539966110709596,18.118221,1.1884346,,
66731357850729856,56.83979137322749,24.33497151013977,,,,,20.960302,,,
66731357852514304,56.830135172336696,24.332916008436,0.045852728254736616,0.15197076,0.42328267194442737,-0.5633802058088732,17.741425,1.3428116,,
66731594073804544,56.6958163080408,24.22992267298349,0.1283265034402411,0.5978402,4.55718768909879,-2.1288758524669795,19.796955,1.6093502,,
66731594073807104,56.70020058209339,24.23963431895242,-0.10431879366560534,0.15056033,1.7860605994174645,-3.8377780998875703,17.919937,1.0334358,,
66731632729195136,56.67196922305195,24.237979926090485,,,,,20.979044,1.3014812,,
66731632730507776,56.66951433298768,24.234820965675507,1.1024120264044992,0.96120226,5.933652908484923,-7.7842342249761565,20.393034,1.6088715,,
66731662793285760,56.69332066509357,24.244690854750008,0.2557000737437814,0.27929127,-1.3103439756139434,-0.33748590590735394,18.73473,1.1692486,,
66731667090177152,56.68985987512828,24.243130020052906,0.26896872460948434,0.07061089,6.8991617304706985,0.5028111878670258,16.708282,1.0448265,,
66731697153022976,56.712277208366125,24.24247244115053,0.3135004510066368,0.09045169,1.6408216500732427,-4.014271914797948,16.971912,0.954443,,
66731701447929728,56.713213305136414,24.2444128501921,0.5665664857476722,1.2866597,0.5287892089275118,-4.564770695343636,20.460869,2.1118336,,
66731731512764416,56.72077961223352,24.252016182137236,7.476143292239719,0.32966778,19.23052312108462,-44.242619250346365,18.72439,3.3802395,,
66731731512764928,56.71902298733049,24.254683261092442,1.1891062138214425,0.77136093,3.919721091202195,-6.6782693112911,19.890587,1.0383034,,
66731731512766720,56.72376400467433,24.260008595867095,0.23754866585337886,0.32676622,1.6649678823589937,-3.5070209313994876,18.748367,1.1223373,,
66731731512768128,56.72254294172959,24.264447518096777,0.7685634404439736,0.35074425,-0.29185138108330133,-0.3875570911118376,18.953812,0.87845993,,
66731765872505472,56.69567280718752,24.260663820712697,0.32791729913679635,0.32781422,1.0583066502552834,-0.2977278202698571,18.990448,1.3152237,,
66731800232245376,56.71724145113544,24.26687789874491,0.49954695915902825,0.33020744,2.3963244466381526,-4.761540536641964,18.911533,1.9679737,,
66731838886883328,56.66174797887732,24.241996499848355,0.20003373321740192,1.0545065,-0.44283507116946885,-0.5455399084715753,20.553288,1.0806084,,
66731868952898816,56.681756374816054,24.25759493131949,2.7376350678654617,0.02308042,3.751006139223399,13.117437805184244,13.840791,1.490591,,
66731873248606720,56.681187152863075,24.25686983592471,2.7011408689383796,0.016131002,4.402065095538521,12.643225939272062,13.06303,1.1401682,51.90174,2.5694242
66731873248607488,56.67330611342061,24.250134440377728,0.9354824282547967,0.070090964,1.5469410326554434,-8.311723536243958,16.68258,1.4428539,,
66731903311457408,56.66243001917674,24.256144226179455,0.18898402576330153,0.15877639,1.5615193168098962,-1.326038707395624,18.104715,0.97319794,,
66731976327819776,56.695773747248516,24.26987386188694,0.7198504795410707,0.048064284,2.7068732376635096,3.826052111239804,15.751752,1.0492325,,
66732010685364224,56.693731093184134,24.276564006966282,-0.2710674340296862,0.65698934,1.8287047468700202,-1.4661796954076534,19.697826,2.0639458,,
66732040750417536,56.67681089127656,24.280277051765626,0.5388412892042862,0.11840396,2.8488737189555224,-1.017637528748979,17.68843,1.1234512,,
66732045047296256,56.67842378134533,24.27928176855656,1.2634032767336156,0.026306173,7.541993105793225,-0.4272158507946197,14.688641,1.1452856,,
66732075110158336,56.68883024071079,24.290393459889522,0.31867884523627793,0.18407525,0.6620792231937398,-2.1518819301487127,18.389563,1.2781944,,
66732109469890432,56.741408358582476,24.266137091023744,-0.42283464362536505,0.3642285,11.366458050398842,-10.66669997791127,18.942892,0.9918785,,
66732143829629824,56.74747757303204,24.270678313610766,-0.05321099273438411,0.29093385,0.5045612020235428,-0.8280659988290365,18.633982,1.3329544,,
66732182486247936,56.726868820423554,24.27326714450699,0.3242359427882292,0.13877845,-0.40405219929388814,-1.9554177238732589,17.32002,1.2847652,,
66732216843789184,56.728905502600895,24.28069526103988,2.0758965337198387,0.66305333,11.74703251742694,-31.41410150126365,19.8022,2.3224926,,
66732216843999360,56.733169397254805,24.283091735365964,0.8306064570719524,1.3011085,11.600035031868659,-13.47213745906078,20.59102,1.8334122,,
66732216845983872,56.741576511372166,24.285258990933503,0.5396828292822816,0.14561118,4.3566418018627715,-6.553125652826319,17.621902,1.4384537,,
66732251203521152,56.751953863197635,24.283620190588117,1.1812672569102651,0.55295545,10.30292807983497,-13.146922999341818,19.61096,1.8464851,,
66732281268592512,56.767359955113875,24.3044833794201,0.37827453482331364,0.087935746,0.9842720927402563,0.6520201327431834,16.709116,1.3620977,,
66732315628328320,56.73680858370536,24.29397317320747,0.48185868082257755,0.39582816,-0.3869903257849753,-1.5755792787035725,19.310167,1.3419514,,
66732315628329344,56.740253992783614,24.295412277086324,,,,,18.645641,1.9007435,,
66732319922995712,56.74507186968026,24.291053738567047,0.18647342525508176,0.24733396,-0.06268425092904108,0.2852201241008137,18.146458,1.1941528,,
66732319923403392,56.74132206178681,24.295181338089336,0.733045447846727,1.0334381,0.0788174639077347,-4.02924830718063,20.430399,1.5003796,,
66732319923403776,56.73785045570887,24.295088240129726,-1.4464977440164033,1.1958308,1.201850363936127,-2.26538291494064,20.49756,1.7517262,,
66732319925196928,56.7458293739298,24.29998798772381,0.10128856686313387,0.11510946,1.3263276247989086,0.6046242569878302,17.293474,1.1588383,,
66732319925197056,56.74429509033773,24.298900144157233,0.39910132877512366,0.05935287,1.1317911888304235,0.13724432892848865,16.098764,1.1066618,,
66732319925197440,56.74244981631447,24.29681753393222,1.0011998758012737,0.035313815,13.004682825111118,3.878339076281839,15.141216,1.1445398,,
66732319925788416,56.745345221700454,24.291240679923558,,,,,18.458403,,,
66732384347802752,56.7077103350022,24.286105603894487,-1.1316320036944398,0.6500203,4.0008725432480485,-1.1755186844915557,19.80678,0.7567177,,
66732388642479872,56.719132941268214,24.28821437137279,,,,,20.184973,,,
66732388644676992,56.719152248060546,24.2880020474568,3.897568379866543,0.12396249,19.76521122270642,-1.0722574051257072,17.389528,2.8228703,,
66732423004453376,56.723447112517924,24.287294176897756,7.368695724018906,0.03657004,19.249077626062416,-47.50404014517325,14.973033,2.7211971,,
66732457364153216,56.70128000176602,24.301678582406836,4.218265855385362,0.034670394,-6.869657710329215,-6.033651450167962,14.664261,1.7523489,,
66732487427022592,56.710032060312884,24.304616436973348,0.14142475018544506,0.115651235,0.622505412464752,-1.2012223512149842,17.347326,1.2981834,,
66732487427023872,56.707397601529955,24.30865888465666,0.5492102338432896,0.23907527,0.7545047165615606,-1.8356196573821157,18.672247,1.2103233,,
66732487427024128,56.71404496834177,24.309995334584226,0.25993003508565826,0.28452507,-0.4661039552523908,-0.8317864001275629,18.852133,1.340683,,
66732487427024768,56.71548495682027,24.31279411379436,0.20910947734888524,0.21193591,1.8340499196130695,0.029158353951967315,18.328535,1.0455551,,
66732491723889792,56.714878842248716,24.306657064900698,1.0516860519095423,0.03935844,4.214702785422908,-9.37016739022992,15.3680725,1.2249527,,
66732521786761344,56.736722109689744,24.305365526461784,0.5051584465560013,0.13020316,6.630726804660067,-7.9241033242270476,17.536259,1.3489819,,
66732560443406720,56.74291964614645,24.315251664045597,0.5662740383019205,0.05304688,2.901960694058473,-5.247231855196922,15.933675,1.2325573,,
66732629160797824,56.74082524470834,24.324181831596622,1.6172656879001253,0.9282014,-5.034958016483992,-2.45383920026723,20.29222,1.4904022,,
66732659225702016,56.64433876397861,24.258087935760358,0.11818322362692815,0.6430699,-0.21427477667381473,-1.7086448605942592,19.869604,1.1420174,,
66732659225704832,56.64685499006788,24.268404352317347,0.9190414617281636,0.3754571,-0.08288343928272668,-8.568328434593745,19.41745,1.8706474,,
66734622025879936,56.80678824643985,24.380818857006158,,,,,20.827017,0.9991417,,
66732663520786816,56.65323307365064,24.265977703280427,-0.5117897137550003,1.1256411,1.9798675913462074,-1.7137423083901155,20.514397,0.9781151,,
66732663522589440,56.65163836135071,24.266648591809,0.7737924421475971,0.059281256,3.4699274362196766,-4.429475322054274,16.542463,1.2245197,,
66732693585444608,56.657882548987914,24.273121031015805,0.12223171682667941,0.085025206,0.7171738971372622,-0.04729617443834991,17.152056,1.0689011,,
66732697880625536,56.65942364016186,24.282220866914827,0.22404716518126885,1.2808512,4.294751225574774,0.3868881760055189,20.456684,1.9474545,,
66732727945184384,56.63558585098257,24.27869980381268,-0.19671877455647874,0.21882825,0.3185638045009165,-0.43909691439942405,18.735273,1.1802235,,
66732732240013696,56.64279906210488,24.27672411394044,0.35148145746061576,1.3180231,0.838419582226082,-1.6703198761349016,20.426262,0.8963642,,
66732732240363264,56.62944297546883,24.270658134386075,,,,,20.903461,-1.3299465,,
66732732242065792,56.634601775642885,24.281866718683972,0.7832700681591255,0.023899162,-1.0730200719219265,3.7308027758618643,14.479829,1.1239443,,
66732762304926592,56.64437993480412,24.29183408097161,0.9253673115890078,0.15032485,4.546286554273938,-8.658613088504879,18.00453,1.8474483,,
66732800959842176,56.66662927712724,24.29360247442766,1.255645760321161,1.451346,3.1600689223163645,-11.118108454976097,20.760073,2.0597172,,
66732865384140928,56.658556551682445,24.290567294646177,1.2054585322060174,0.19137129,33.05005733666269,-16.063172250900223,18.393656,2.3367538,,
66732865384142336,56.658012464831444,24.29550150418748,0.1137048362819403,0.28437695,0.8161768463779338,-2.9721353051802066,18.899605,1.3808556,,
66732904038960128,56.66477301941326,24.312417874767824,,,,,20.882324,1.9455528,,
66732904040753920,56.65831746190883,24.3079630652012,0.21698894079936218,0.14556801,0.28528981932472086,-6.999739330997424,18.010466,1.2113037,,
66732934103617920,56.62717488690935,24.291307368491214,0.26048421076917455,0.13708399,13.936595779726435,-15.621733193312744,17.987394,1.119791,,
66732938400331392,56.6195501180816,24.287168300464327,0.2373563224029576,0.1799178,2.593223408365191,-3.4229946857083187,18.367563,1.1831398,,
66732968463357568,56.63638075429538,24.298321803783534,-0.7924278350059869,0.5164157,0.6821112473944458,-0.42150322143332114,19.829014,0.9995899,,
66733002823094784,56.61827296776611,24.291675286719776,-0.5682211898774311,0.42800906,0.6359034200813894,-1.0838973814744128,19.599718,1.2064342,,
66733007119808000,56.61734092526298,24.298019853647332,1.0153380511012513,0.048484858,2.0707390606542417,-0.9091687948418999,16.152895,1.2592163,,
66733037182838144,56.6226596297437,24.3118215170251,2.1860760558838512,0.5786149,6.049091802550874,0.6275698601875762,19.828527,2.5362148,,
66733041476993664,56.62512941006559,24.30524001588579,-0.7080056022146388,0.95212674,15.59834566099302,-8.13512340177924,20.050968,2.1441727,,
66733041478470912,56.630448177257165,24.30691351107468,,,,,20.79321,0.8698044,,
66733041479545600,56.626007057605094,24.31163267871444,0.26879331929637823,0.042203385,-0.13420217029201018,0.33158651557054847,15.4974785,0.92401314,,
66733041479545984,56.62837831019895,24.30209679101708,0.3209496138726468,0.072014265,0.7568539114695227,-0.7010672617837492,16.771673,1.1404133,,
66733075837651840,56.648497246789994,24.305602434686325,-2.7226632507106827,0.97958094,0.6426993439512476,-2.9057717283776285,20.526867,1.5487537,,
66733075839446400,56.64439983241711,24.304897463311562,0.3341758176243914,0.47101614,-5.931597548346232,-4.698484105887157,19.692787,2.1405697,,
66733144558760320,56.6320273103222,24.3236510131645,2.169631208442688,0.015544789,5.559676444979622,-14.212599499029766,13.245388,1.0321293,-13.544624,4.3082595
66733178915942272,56.64334711015551,24.33462746539899,0.959208821132014,0.6684321,-0.8019898909538805,-2.736253881372871,20.042469,2.2015991,,
66733178918498432,56.643675725028395,24.328076204653847,0.5110883878180973,0.05180488,5.255965083855082,-4.246963252280781,15.924109,1.0073652,,
66733243341913088,56.70658202287276,24.318172295686637,0.4393563153651951,0.6536606,0.7263355376319672,-7.8792806246177935,20.094975,2.1672745,,
66733247636443648,56.69815235832114,24.317701478853326,-0.4857321681810636,1.0618558,-2.167150204701311,1.6369202747775362,20.653498,0.9393387,,
66733277701007744,56.68109050929677,24.310583810147996,-0.01952455061781231,0.28732565,-2.7943086120724083,-4.672167680913621,18.879822,1.6613235,,
66733277701008000,56.67594752540309,24.319519235559042,0.8741148489008084,0.20336413,1.827358955886508,-13.26040576194831,18.448019,2.2981014,,
66733281997873792,56.68407748592598,24.31273491116711,3.44302711927705,0.019898862,1.969637674257658,-17.560456909238866,10.444639,0.62075424,25.55561,1.3965536
66733316357609856,56.693280291654744,24.32462413444053,0.8175334933983882,0.11280823,14.764363081006177,-6.261139468933511,17.440002,1.428608,,
66733316357610752,56.68498459951418,24.321262246742908,-0.5340639548286887,0.40717357,-4.953172304921203,-0.8186132723496192,19.056486,1.6452599,,
66733346420484992,56.70825941383957,24.320243900257243,1.1712304063321848,0.13887666,-8.631465125101366,-0.6163971020334219,17.887896,1.8375683,,
66733350715299968,56.70802349978778,24.33031233364386,0.3577495536491363,0.6508301,1.0496473766889385,-7.92356949002219,20.192417,2.1041412,,
66733350717389056,56.71122036893151,24.323296261010196,1.136156933588264,0.87060374,-0.7808389992940257,-1.661430635888645,20.370626,1.3211994,,
66733380780225920,56.72220118319426,24.33213350210828,0.32312445532108014,0.35619318,-0.7881794513734852,-2.134138006247316,19.249578,1.262907,,
66733380780226048,56.719556334406775,24.332307760151075,0.14722923202131002,0.15782431,0.4757884497029616,0.6278249244150929,18.112823,1.1529369,,
66733419435036544,56.70126851398514,24.340914140272577,-0.06311319128810994,1.336686,3.453965671525421,0.6825670140964002,20.633945,1.5609856,,
66733552578791296,56.655542236671856,24.34333893209654,7.4103373667151455,0.06050931,22.38024379037781,-45.51618836763191,12.441148,1.3932905,4.42026,2.6589255
66733552578918784,56.663789180841924,24.336193583885713,0.9939631624463195,0.18218459,-1.8778014239173468,-7.509360645223069,18.301,1.8390846,,
66733556873061120,56.65527358642529,24.343309000534717,7.289904593804694,0.07829111,16.380963499412466,-44.761625703547836,12.744133,,,
66733586938660864,56.667044185911244,24.34803898916024,0.2515301515011501,0.09729721,1.1771539549327912,-2.838791674234702,17.207172,1.3318863,,
66733591235356288,56.66603209316823,24.351391151038396,2.5679723018459257,0.018565154,8.94714512071413,-16.559930372871534,13.016461,1.0392275,36.60863,1.586384
66733621298268160,56.69029270640439,24.341559167541362,1.6958516620722126,0.0215832,6.794232827888422,-9.865490229250668,12.580366,1.0993557,2.5031068,9.375098
66733625595253888,56.689832233384514,24.34185544804527,1.6426923868578156,0.048163857,6.699417457056889,-9.805243433545678,13.39611,,,
66733655658140032,56.69371965943281,24.36122831016812,0.6589648000999305,0.42603442,1.551161798186152,-4.661048879336506,19.672356,2.487709,,
66733659954990464,56.69845734333978,24.3515877506472,1.0860934604356918,0.07880939,1.8568888362356282,-10.899092279642545,16.99989,1.6345406,,
66733690017877632,56.67050951972153,24.358599488056274,0.8983618124586689,0.07654578,4.1948942884167,-7.903199292851245,16.901228,1.4791012,,
66733690017879552,56.67967206598189,24.36344193073991,0.824729806600683,0.3495427,3.56633427455719,-4.7024037420901745,19.371098,2.2468872,,
66733694312005888,56.67558763707778,24.364683899447893,0.36745048864773355,0.5789843,-1.205146588988985,4.596832222566313,20.01341,2.384882,,
66733694312744960,56.67802551820207,24.364354001589657,,,,,,,,
66733694314569344,56.677731364080536,24.366014540969257,1.5206139834540693,0.19796357,9.525825437640403,-0.994225272865523,18.502909,2.8744202,,
66733724377619840,56.6953016254495,24.366204453191223,0.47295781341486803,0.26998013,1.8182736211456043,-3.799007735717405,19.040632,1.9254551,,
66733724377624064,56.68897376733734,24.37257423111136,1.1083689887281523,0.17313299,1.5802769459044128,-4.0104317571209975,18.20717,1.9892883,,
66733758737341952,56.77589819793605,24.301378232630636,-0.4828098246154487,0.47685194,1.3171539379272665,-1.2214065070282771,19.167782,1.134594,,
66733758737988480,56.776356906300805,24.312626690957355,1.7516460893490131,0.66054404,-2.3312968306505772,-1.7963328314297478,19.80759,2.2514915,,
66733763032414720,56.771089569296265,24.30321629204302,-1.9831130254184748,1.3053867,1.7183183426962794,0.8821422645989251,20.504324,1.3127441,,
66733763034205696,56.78401518543688,24.306630324930296,7.383106353077731,0.05705579,21.055021775947182,-47.460814017984816,15.690887,2.7416039,,
66733763034206592,56.7759543434765,24.30344411129521,1.1574517020614088,0.046563197,3.9521915725869947,-11.802989546491238,15.385653,1.1924953,,
66733793097083008,56.78712163498371,24.316865580219723,,,,,20.906069,1.0212421,,
66733797392253568,56.79194426242956,24.321759573749723,,,,,20.900253,1.2612896,,
66733797392253696,56.78423597102594,24.322417953914197,,,,,21.156511,0.72320366,,
66733831753681536,56.768286201414924,24.322874666193783,0.5475948847663658,0.08624491,1.4272910290246772,-7.451175097002469,16.556717,1.0623808,,
66733896176299136,56.79673858333398,24.32229249906145,0.6821438839541052,0.13488418,-0.7454503142189455,-1.1397001420591844,17.488056,1.28162,,
66733900473156096,56.79565376500099,24.329800462946743,0.7685204285854752,0.17052051,6.550759932031508,-4.45134554407745,17.774427,1.4189644,,
66733930536041344,56.80677337447103,24.34028555636899,0.6322668932388252,0.8090664,-0.5127505910585354,-1.7797144989421005,19.99355,1.3811989,,
66733964895780480,56.78491527204679,24.34248572916076,0.7277204580347411,0.71127,0.7231303256481311,-0.8122476244383452,19.894249,2.0138073,,
66733999255519232,56.802102343019286,24.34362029866967,1.8350938408933934,0.3183605,22.439301054034075,-11.040740540581888,18.84873,2.6906204,,
66733999255519872,56.80771651874818,24.346510340987837,0.6459627099352157,0.36459577,3.011734552507472,2.324559738953166,19.15118,2.1633568,,
66733999255521536,56.79824255589378,24.34902663407921,0.3494677762450881,0.13798277,3.2356418883003375,-6.078348180539095,17.637028,1.3066311,,
66734037910070272,56.74932354120094,24.329962396227206,0.6962253809296133,0.21669696,2.0778311634350706,-0.285315920519125,18.4549,1.4144096,,
66734067974994944,56.761931094750395,24.340689792613745,-0.06836260844312428,0.18180262,1.0906147870433416,0.2656862294710934,18.220503,1.2016087,,
66734072269868416,56.77272817713898,24.3363081432071,2.214062060705722,1.2281021,4.833494604304662,-7.606285893553604,20.492062,1.9643517,,
66734072270164736,56.75765462760256,24.33770583162405,,,,,20.893997,2.1170902,,
66734072271848704,56.770089776517196,24.336184968673038,-0.0201642366334292,0.22262724,1.8565447364496488,0.3885639545158076,18.400206,1.1897221,,
66734102334734720,56.74541380801014,24.34574336380749,2.0805574988157765,0.36469576,57.344432607342924,-19.4084072532496,19.225836,2.4108906,,
66734106631633024,56.74846658205383,24.33129174989687,1.1502677161767203,0.01767235,-1.4187194743345972,-6.30371941849093,10.918426,1.520915,-58.401783,0.24617712
66734171054210304,56.774764490453144,24.340764529976443,0.089801913081922,0.179988,0.03549887480014341,-0.5368317220042627,18.08286,1.0694332,,
66734205413952896,56.78261142379501,24.356488951215084,0.06478044435549166,0.6313366,3.680243418203566,-6.744653173023041,19.842764,1.9319572,,
66734205413954304,56.78216976237937,24.361176863274604,5.866084220591804,0.12674724,-19.973545704037054,-7.4446501310755515,17.500698,2.8813343,,
66734205413956608,56.789141765770395,24.36549414750203,0.9975726606013157,0.29192182,5.0602829959228135,-8.807911019990414,18.860613,2.1952076,,
66734274133430400,56.77771212777083,24.359362159919293,-0.12299035146865961,0.4915607,-0.5724085683247709,-4.611668931648843,19.626171,2.1224327,,
66734274133437312,56.77161530175993,24.37133474151476,-0.0013866933765501119,0.1982934,0.31405098382005625,-0.3679365756354963,18.214994,1.1227341,,
66734308493164672,56.825963146288224,24.34455287140827,0.23083519247489667,0.41503173,1.931057658539892,-1.822367514429307,19.123505,1.5273666,,
66734342852906240,56.83202193896829,24.355314399804875,1.6773249839408004,1.3497024,-4.410559998914988,-2.549409764279604,20.422033,1.0248032,,
66734381507512832,56.80393871769437,24.35440016614261,1.7982120712613345,1.1060563,-4.32820531393875,-13.991905604062577,20.361874,1.9258099,,
66734411572387328,56.812748134521364,24.366208824160083,-0.19702856506827868,0.22517338,2.362525905313291,-0.3813049422512354,18.37485,1.1415558,,
66734415869225216,56.81834829660149,24.36633765992989,0.3405951005167297,0.12910911,0.43849044769463263,-1.4237664160551549,17.3504,1.1029739,,
66734514652754688,56.82475049892936,24.375292845693046,7.577743448217675,1.7014549,21.6810424643478,-43.25433539472272,20.696362,1.8993702,,
66734617730826240,56.80728712961692,24.38160930756291,2.322493943405366,1.2560444,-0.5466204935617135,-1.1591339256730149,20.41879,1.6482239,,
66734622025879552,56.80758409472029,24.373223362697125,,,,,20.996628,1.3120823,,
66734965623364864,56.736339831828545,24.369051168019375,,,,,20.938066,1.9171257,,
66734862544047616,56.73458915743623,24.34642203180676,2.141028932733668,2.2026806,6.972421137074888,-8.21213171867795,20.754066,2.6417046,,
66734862544048256,56.72661602168957,24.351320145478248,1.528260108339806,1.3536949,6.034901267406612,0.9161540121191656,20.602823,1.9493484,,
66734862545831936,56.73175502118509,24.346989269049775,0.40553093352929104,0.06960881,1.5647846787185817,-1.570222844900321,16.739416,1.2446709,,
66734892608721920,56.745288663688456,24.36199818931205,1.2372137433143637,0.444759,-2.2649210316616357,-5.782781069428202,19.422096,2.448946,,
66734892608722304,56.74598150280731,24.36290376750462,0.8014122835047569,0.4934718,-2.5854278651782936,-5.527076878201633,19.563889,2.353548,,
66734892608723072,56.74139647228875,24.364252402769626,-0.16925441785017162,0.5156516,5.703494607723824,1.0501549557091536,19.820107,1.7658939,,
